,label,comment,label doc,comment doc,comment not empty
http://ns.inria.fr/emoca#Coordinate,Coordinate,,coordinate ,,False
http://ns.inria.fr/emoca#Sadness,Sadness,,sadness ,,False
http://ns.inria.fr/emoca#Trait,Trait,,trait ,,False
http://ns.inria.fr/emoca#Anger,Anger,,anger ,,False
http://ns.inria.fr/emoca#Emotion,Emotion,,emotion ,,False
http://ns.inria.fr/emoca#Component,Component,,component ,,False
http://ns.inria.fr/emoca#Disgust,Disgust,,disgust ,,False
http://ns.inria.fr/prissma/v2#Prism,Prism,,prism ,,False
http://ns.inria.fr/prissma/v2#Environment,Environment,,environment ,,False
http://ns.inria.fr/prissma/v2#Context,Context,,context ,,False
http://ns.inria.fr/prissma/v2#Device,Device,,device ,,False
http://ns.inria.fr/prissma/v2#POI,POI,,poi ,,False
http://ns.inria.fr/prissma/v2#User,User,,user ,,False
http://ns.inria.fr/prissma/v2#Activity,Activity,,activity ,,False
http://open-services.net/ns/asset#Asset,Asset,,asset ,,False
http://open-services.net/ns/asset#Artifact,Artifact,,artifact ,,False
http://open-services.net/ns/core#CreationFactory,CreationFactory,,creation factory ,,False
http://open-services.net/ns/core#Preview,Preview,,preview ,,False
http://open-services.net/ns/core#Publisher,Publisher,,publisher ,,False
http://open-services.net/ns/core#Dialog,Dialog,,dialog ,,False
http://open-services.net/ns/core#Service,Service,,service ,,False
http://open-services.net/ns/core#Property,Property,,property ,,False
http://open-services.net/ns/core#Error,Error,,error ,,False
http://open-services.net/ns/core#QueryCapability,QueryCapability,,query capability ,,False
http://open-services.net/ns/core#Comment,Comment,,comment ,,False
http://open-services.net/ns/core#Compact,Compact,,compact ,,False
http://open-services.net/ns/core#ExtendedError,ExtendedError,,extended error ,,False
http://open-services.net/ns/core#PrefixDefinition,PrefixDefinition,,prefix definition ,,False
http://open-services.net/ns/core#Discussion,Discussion,,discussion ,,False
http://open-services.net/ns/core#ResourceShape,ResourceShape,,resource shape ,,False
http://open-services.net/ns/core#ServiceProvider,ServiceProvider,,service provider ,,False
http://open-services.net/ns/core#AllowedValues,AllowedValues,,allowed values ,,False
http://open-services.net/ns/core#OAuthConfiguration,OAuthConfiguration,,auth configuration ,,False
http://open-services.net/ns/core#ServiceProviderCatalog,ServiceProviderCatalog,,service provider catalog ,,False
http://open-services.net/ns/core#ResponseInfo,ResponseInfo,,response info ,,False
http://purl.oclc.org/NET/ssnx/ssn#SensingDevice,Sensing Device,,sensing device ,,False
http://purl.oclc.org/NET/ssnx/ssn#FeatureOfInterest,Feature of Interest,,feature interest ,,False
http://purl.org/goodrelations/v1#ActualProductOrServiceInstance,Actual product or service instance (DEPRECATED),,actual product service instance deprecated ,,False
http://purl.oclc.org/NET/ssnx/ssn#MeasurementProperty,Measurement  Property,,measurement property ,,False
http://purl.org/opdm/refrigerator#Fridge,Refrigerador,,refrigerador ,,False
http://schema.org/Residence,Residence,,residence ,,False
http://schema.org/Person,schema:Person,,schema person ,,False
http://purl.oclc.org/NET/ssnx/ssn#Observation,Observation,,observation ,,False
http://purl.org/goodrelations/v1#Individual,Individual,,individual ,,False
http://purl.org/NET/biol/botany#Taxonomy,Taxonomy,,taxonomy ,,False
http://purl.org/NET/biol/ns#BotTaxonomy,Botanical Taxonomy,,botanical taxonomy ,,False
http://purl.org/NET/biol/ns#ZooTaxonomy,Zoological Taxonomy,,zoological taxonomy ,,False
http://purl.org/NET/biol/ns#Taxonomy,Taxonomy,,taxonomy ,,False
http://purl.org/cld/cdtype/HierarchicFindingAid,Hierarchic Finding Aid,,hierarchic finding aid ,,False
http://purl.org/cld/cdtype/CatalogueOrIndex,Catalogue or Index,,catalogue index ,,False
http://purl.org/cld/cdtype/IndexingFindingAid,Indexing Finding Aid,,indexing finding aid ,,False
http://purl.org/cld/cdtype/AnalyticFindingAid,Analytic Finding Aid,,analytic finding aid ,,False
http://purl.org/ctic/dcat#Catalog,Catálogo de datasets,,catálogo de datasets ,,False
http://purl.org/ctic/dcat#Dataset,Dataset,,dataset ,,False
http://purl.org/dc/dcam/VocabularyEncodingScheme,Vocabulary Encoding Scheme,,vocabulary encoding scheme ,,False
http://purl.org/dc/dcmitype/MovingImage,Moving Image,,moving image ,,False
http://purl.org/dc/dcmitype/Service,Service,,service ,,False
http://purl.org/dc/dcmitype/Image,Image,,image ,,False
http://purl.org/dc/dcmitype/InteractiveResource,Interactive Resource,,interactive resource ,,False
http://purl.org/dc/dcmitype/Text,Text,,text ,,False
http://purl.org/dc/dcmitype/Software,Software,,software ,,False
http://purl.org/dc/dcmitype/Sound,Sound,,sound ,,False
http://purl.org/dc/dcmitype/Event,Event,,event ,,False
http://purl.org/dc/dcmitype/Dataset,Dataset,,dataset ,,False
http://purl.org/dc/dcmitype/StillImage,Still Image,,still image ,,False
http://purl.org/dc/dcmitype/PhysicalObject,dctype:PhysicalObject,,dctype physical object ,,False
http://purl.org/dc/dcmitype/Collection,dctype:Collection,,dctype collection ,,False
http://purl.org/dc/terms/RightsStatement,Rights Statement,,rights statement ,,False
http://purl.org/dc/terms/Jurisdiction,Jurisdiction,,jurisdiction ,,False
http://purl.org/dc/terms/MediaTypeOrExtent,Media Type or Extent,,media type extent ,,False
http://purl.org/dc/terms/BibliographicResource,Bibliographic Resource,,bibliographic resource ,,False
http://purl.org/dc/terms/LocationPeriodOrJurisdiction,"Location, Period, or Jurisdiction",,location period jurisdiction ,,False
http://purl.org/dc/terms/Agent,Agent (DCMI),,agent dcmi ,,False
http://purl.org/dc/terms/LicenseDocument,License,,license ,,False
http://purl.org/dc/terms/Policy,Policy,,policy ,,False
http://purl.org/dc/terms/AgentClass,Agent Class,,agent class ,,False
http://purl.org/dc/terms/Frequency,Frequency,,frequency ,,False
http://purl.org/dc/terms/SizeOrDuration,Size or Duration,,size duration ,,False
http://purl.org/dc/terms/Standard,Standard,,standard ,,False
http://purl.org/dc/terms/MediaType,Media Type,,media type ,,False
http://purl.org/dc/terms/PhysicalResource,Physical Resource,,physical resource ,,False
http://purl.org/dc/terms/MethodOfInstruction,Method of Instruction,,method instruction ,,False
http://purl.org/dc/terms/ProvenanceStatement,Provenance Statement,,provenance statement ,,False
http://purl.org/dc/terms/MethodOfAccrual,Method of Accrual,,method accrual ,,False
http://purl.org/dc/terms/Location,Localizzazione,,localizzazione ,,False
http://purl.org/dc/terms/PeriodOfTime,dcterms:PeriodOfTime,,dcterms period time ,,False
http://purl.org/dc/terms/LinguisticSystem,dcterms:LinguisticSystem,,dcterms linguistic system ,,False
http://purl.org/dc/terms/PhysicalMedium,Physical Medium,,physical medium ,,False
http://purl.org/dc/terms/FileFormat,File Format,,file format ,,False
http://purl.org/eis/vocab/daq#QualityGraph,Quality Graph Statistics,,quality graph statistics ,,False
http://purl.org/eis/vocab/daq#Observation,Quality Observation,,quality observation ,,False
http://purl.org/eis/vocab/daq#Metric,Metric,,metric ,,False
http://purl.org/eis/vocab/daq#Category,Category,,category ,,False
http://purl.org/eis/vocab/daq#Dimension,Dimension,,dimension ,,False
http://purl.org/essglobal/vocab/LocationOfSale,Location of Sale,,location sale ,,False
http://purl.org/essglobal/vocab/Cost,Cost,,cost ,,False
http://purl.org/essglobal/vocab/Labour,Labour,,labour ,,False
http://purl.org/essglobal/vocab/OtherCosts,Other Costs,,costs ,,False
http://purl.org/essglobal/vocab/Network,Network,,network ,,False
http://purl.org/essglobal/vocab/Address,Address,,address ,,False
http://purl.org/essglobal/vocab/CostComposition,Cost Composition,,cost composition ,,False
http://purl.org/essglobal/vocab/SaleOption,Sale Option,,sale option ,,False
http://purl.org/essglobal/vocab/SSEInitiative,SSE Initiative,,sse initiative ,,False
http://purl.org/essglobal/vocab/ProductOrService,Product or Service,,product service ,,False
http://purl.org/essglobal/vocab/Input,Input,,input ,,False
http://purl.org/limo-ontology/limo#Power,limo:Power,,limo power ,,False
http://www.w3.org/2004/02/skos/core#Concept,concept,,concept ,,False
http://purl.org/limo-ontology/limo#Method,limo:Method,,limo method ,,False
http://purl.org/limo-ontology/limo#File,limo:File,,limo file ,,False
http://purl.org/limo-ontology/limo#Model,limo:Model,,limo model ,,False
http://purl.org/limo-ontology/limo#Variable,limo:Variable,,limo variable ,,False
http://purl.org/linked-data/api/vocab#Formatter,Formatter,,formatter ,,False
http://purl.org/linked-data/api/vocab#XsltFormatter,XSLT Formatter,,xslt formatter ,,False
http://purl.org/linked-data/api/vocab#RdfXmlFormatter,RDF/XML Formatter,,rdf xml formatter ,,False
http://purl.org/linked-data/api/vocab#Viewer,Viewer,,viewer ,,False
http://purl.org/linked-data/api/vocab#JsonFormatter,JSON Formatter,,json formatter ,,False
http://purl.org/linked-data/api/vocab#Endpoint,Endpoint,,endpoint ,,False
http://purl.org/linked-data/api/vocab#Page,Page,,page ,,False
http://purl.org/linked-data/api/vocab#ContentNegotiationStrategy,Content negotiation type,,content negotiation type ,,False
http://purl.org/linked-data/api/vocab#ListEndpoint,List Endpoint,,list endpoint ,,False
http://purl.org/linked-data/api/vocab#List,List,,list ,,False
http://purl.org/linked-data/api/vocab#TurtleFormatter,Turtle Formatter,,turtle formatter ,,False
http://purl.org/linked-data/api/vocab#XmlFormatter,XML Formatter,,xml formatter ,,False
http://purl.org/linked-data/api/vocab#ItemEndpoint,Item Endpoint,,item endpoint ,,False
http://purl.org/linked-data/api/vocab#Selector,Selector,,selector ,,False
http://purl.org/linked-data/api/vocab#CsvFormatter,CSV Formatter,,csv formatter ,,False
http://purl.org/linked-data/api/vocab#API,API,,api ,,False
http://purl.org/linked-data/cube#CodedProperty,Coded property,,coded property ,,False
http://purl.org/linked-data/cube#SliceKey,Slice key,,slice key ,,False
http://purl.org/linked-data/cube#DataSet,Cube Dataset,,cube dataset ,,False
http://purl.org/linked-data/cube#MeasureProperty,Measure,,measure ,,False
http://purl.org/linked-data/cube#AttributeProperty,Attribute property,,attribute property ,,False
http://purl.org/linked-data/cube#ComponentProperty,Component,,component ,,False
http://purl.org/linked-data/cube#Slice,Slice,,slice ,,False
http://purl.org/linked-data/cube#Attachable,Attachable (abstract),,attachable abstract ,,False
http://purl.org/linked-data/cube#Observation,Observación,,observación ,,False
http://purl.org/linked-data/cube#ComponentSpecification,Especificación de componente,,especificación de componente ,,False
http://purl.org/linked-data/cube#ObservationGroup,Observation Group,,observation group ,,False
http://purl.org/linked-data/cube#ComponentSet,Component set,,component set ,,False
http://purl.org/linked-data/cube#DataStructureDefinition,Data Structure Definition,,data structure definition ,,False
http://purl.org/linked-data/cube#DimensionProperty,Propiedad dimensión,,propiedad dimensión ,,False
http://purl.org/linked-data/cube#HierarchicalCodeList,Hierarchical Code List,,hierarchical code list ,,False
http://purl.org/linked-data/sdmx#CountRole,Count property,,count property ,,False
http://purl.org/linked-data/sdmx#IdentityRole,Identity property,,identity property ,,False
http://purl.org/linked-data/sdmx#NonObsTimeRole,Non-observation time property,,non observation time property ,,False
http://purl.org/linked-data/sdmx#DataStructureDefinition,Data Structure Definition,,data structure definition ,,False
http://purl.org/linked-data/sdmx#TimeRole,Time property,,time property ,,False
http://purl.org/linked-data/sdmx#PrimaryMeasureRole,Primary measure property,,primary measure property ,,False
http://purl.org/linked-data/sdmx#FrequencyRole,Frequency property,,frequency property ,,False
http://purl.org/linked-data/sdmx#Concept,concept,,concept ,,False
http://purl.org/linked-data/sdmx#MeasureTypeRole,Measure type property,,measure type property ,,False
http://purl.org/linked-data/sdmx#CodeList,Concept scheme,,concept scheme ,,False
http://purl.org/linked-data/sdmx#ConceptRole,Concept role (abstract),,concept role abstract ,,False
http://purl.org/linked-data/sdmx#EntityRole,Entity property,,entity property ,,False
http://purl.org/linked-data/sdmx/2009/code#Area,Code list for providing values to concepts such as 'Reference area' and/or 'Counterpart area' - codelist class,,code list providing values concepts reference area counterpart area codelist class ,,False
http://purl.org/linked-data/sdmx/2009/code#TimeFormat,Code list for the Time Format as written in the SDMX-EDI and SDMX-ML messages - codelist class,,code list time format written sdmx edi sdmx ml messages codelist class ,,False
http://purl.org/linked-data/sdmx/2009/code#ObsStatus,Observation status - codelist class,,observation status codelist class ,,False
http://purl.org/linked-data/sdmx/2009/code#Decimals,Code list for Decimals (DECIMALS) - codelist class,,code list decimals decimals codelist class ,,False
http://purl.org/linked-data/sdmx/2009/code#Currency,code list for Currency (CURRENCY) - codelist class,,code list currency currency codelist class ,,False
http://purl.org/linked-data/sdmx/2009/code#Sex,Code list for Sex (SEX) - codelist class,,code list sex sex codelist class ,,False
http://purl.org/linked-data/sdmx/2009/code#UnitMult,code list for the Unit Multiplier (UNIT_MULT) - codelist class,,code list unit multiplier unit_mult codelist class ,,False
http://purl.org/linked-data/sdmx/2009/code#ConfStatus,code list for Confidentiality Status (CONF_STATUS) - codelist class,,code list confidentiality status conf_status codelist class ,,False
http://purl.org/linked-data/sdmx/2009/code#Freq,Code list for Frequency (FREQ) - codelist class,,code list frequency freq codelist class ,,False
http://purl.org/ontology/cco/core#CharacteristicDynamics,Characteristic Dynamics,,characteristic dynamics ,,False
http://purl.org/ontology/cco/core#CognitiveCharacteristic,Cognitive Characteristic,,cognitive characteristic ,,False
http://purl.org/ontology/chord/SemitoneInterval,SemitoneInterval,,semitone interval ,,False
http://purl.org/ontology/chord/Chord,Chord,,chord ,,False
http://purl.org/ontology/chord/Modifier,Modifier,,modifier ,,False
http://purl.org/ontology/chord/Interval,Interval,,interval ,,False
http://purl.org/ontology/chord/Note,Note,,note ,,False
http://purl.org/ontology/chord/ChordEvent,ChordEvent,,chord event ,,False
http://purl.org/ontology/chord/Natural,Natural,,natural ,,False
http://purl.org/ontology/chord/ScaleInterval,ScaleInterval,,scale interval ,,False
http://purl.org/ontology/co/core#ScrobbleEvent,Scrobble Event,,scrobble event ,,False
http://purl.org/ontology/co/core#Counter,Counter,,counter ,,False
http://purl.org/ontology/dvia#VisualTool,visual Tool,,visual tool ,,False
http://purl.org/ontology/dvia#Platform,Plate forme,,plate forme ,,False
http://purl.org/ontology/dvia#Application,Application,,application ,,False
http://purl.org/ontology/is/core#InfoServiceType,Information Service Type,,information service type ,,False
http://purl.org/ontology/is/core#InfoService,Information Service,,information service ,,False
http://purl.org/ontology/is/core#InfoServiceQuality,Information Service Quality,,information service quality ,,False
http://purl.org/ontology/is/core#InfoServiceContributorType,Information Service Contributor Type,,information service contributor type ,,False
http://purl.org/ontology/olo/core#OrderedList,Ordered List,,ordered list ,,False
http://purl.org/ontology/olo/core#Slot,Slot,,slot ,,False
http://purl.org/ontology/prv/core#PropertyReification,Property Reification,,property reification ,,False
http://purl.org/ontology/rec/core#RankedRecommendation,Ranked Recommendation,,ranked recommendation ,,False
http://purl.org/ontology/rec/core#Recommendation,Recommendation,,recommendation ,,False
http://purl.org/ontology/similarity/Association,Association,,association ,,False
http://purl.org/ontology/similarity/Influence,Influence,,influence ,,False
http://purl.org/ontology/similarity/Similarity,Similarity,,similarity ,,False
http://purl.org/ontology/similarity/AssociationMethod,Association Method,,association method ,,False
